backbone,dataset,N,alpha,seed,K,tau,method,phase0_kind,probe_size_actual,sigma,acc,mean_teacher,best_teacher,oracle,theta0_acc,m3_mean_gap,m3_clients_helped,m3_clients_evaluated,m3_gap,m3_student_acc_on_Di,m3_teacher_acc_on_Di,m4_mean,m4_clients_evaluated,m4_ood_acc,wall_clock_sec,phase_teacher_sec,phase_phase0_sec,phase_distill_sec,phase_aggregate_sec,phase_eval_sec,job_id,node,status,error
vit_b32_cifar100,CIFAR100,10,0.01,43,100,1.0,no_phase0,none,0,0.0,0.0215,0.12107000000000001,0.1498,0.8683,0.011,-0.9660227870227344,0,10,"[-0.9309880491499748, -0.9865104721334753, -0.953918791312559, -0.957936905358037, -0.9607939632545932, -0.9769743486164412, -0.9747048903878583, -0.9714667855550602, -0.9773846842812359, -0.9695489801781098]","[0.05436795152331257, 0.002129925452609159, 0.03531633616619452, 0.02829243865798698, 0.02099737532808399, 0.010906887497475258, 0.010623946037099494, 0.016941596076683014, 0.01141961486789073, 0.01292731973570813]","[0.9853560006732873, 0.9886403975860845, 0.9892351274787535, 0.986229344016024, 0.9817913385826772, 0.9878812361139164, 0.9853288364249578, 0.9884083816317432, 0.9888042991491267, 0.9824762999138179]",0.021654859221774975,10,"[0.018313253012048194, 0.0236046511627907, 0.018941176470588236, 0.019302325581395347, 0.017368421052631578, 0.02313253012048193, 0.021923076923076924, 0.021866666666666666, 0.02526315789473684, 0.026833333333333334]",3.4839468002319336,2.178729295730591,0.0074977874755859375,0.9588489532470703,0.0003707408905029297,0.16912078857421875,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.01,44,100,1.0,no_phase0,none,0,0.0,0.0221,0.12342,0.1484,0.8673,0.0072,-0.9656061034921024,0,10,"[-0.9753574115876599, -0.9735278227984873, -0.9717525363039585, -0.9569266589057044, -0.9683409975238769, -0.9398712737127372, -0.9855907780979827, -0.9724926971762415, -0.9469437159572323, -0.9652571428571429]","[0.0071482317531978935, 0.019629029353502612, 0.01651084145613686, 0.03585564610011641, 0.01574106827025115, 0.04437669376693767, 0.009532254489026823, 0.013875365141187927, 0.03812789993947952, 0.021714285714285714]","[0.9825056433408578, 0.9931568521519899, 0.9882633777600954, 0.9927823050058208, 0.984082065794128, 0.9842479674796748, 0.9951230325870095, 0.9863680623174295, 0.9850716158967118, 0.9869714285714286]",0.02225192378547886,10,"[0.0236046511627907, 0.02226190476190476, 0.024588235294117647, 0.020352941176470588, 0.022962962962962963, 0.01950617283950617, 0.020632911392405064, 0.023918918918918917, 0.0208974358974359, 0.02379310344827586]",3.4835615158081055,2.1845321655273438,0.0076141357421875,0.9629251956939697,0.0003643035888671875,0.16988873481750488,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.01,42,100,1.0,raw_union_K20,raw_union,2772,0.0,0.7935,0.12916,0.1629,0.8692,0.7869,-0.179074598357886,0,10,"[-0.1296619031021261, -0.1527798933739527, -0.1622506234413965, -0.2461217183770883, -0.18020382952439773, -0.12327329952788946, -0.22981116914423472, -0.2177747625508819, -0.13433828419419203, -0.21453050034270038]","[0.8630184733356571, 0.8271134805788272, 0.8184226932668329, 0.7395584725536993, 0.7978690549722051, 0.8720055953838084, 0.7390518280433909, 0.7615332428765265, 0.8554644203059188, 0.7710760795065114]","[0.9926803764377832, 0.9798933739527799, 0.9806733167082294, 0.9856801909307876, 0.9780728844966028, 0.9952788949116979, 0.9688629971876256, 0.9793080054274084, 0.9898027045001109, 0.9856065798492117]",0.7910026637139577,10,"[0.786860465116279, 0.7834146341463415, 0.79, 0.8012048192771084, 0.7925925925925926, 0.7765853658536586, 0.797625, 0.7909459459459459, 0.7886666666666666, 0.8021311475409836]",3.6163644790649414,2.1955556869506836,0.12140178680419922,0.9592278003692627,0.0003819465637207031,0.16936659812927246,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.01,43,100,1.0,raw_union_K20,raw_union,2616,0.0,0.7976,0.12107000000000001,0.1498,0.8683,0.7924,-0.18287033927603794,0,10,"[-0.1585591651237166, -0.2339368122115726, -0.18545797922568463, -0.1812719078617927, -0.19701443569553811, -0.1436073520500909, -0.2129848229342327, -0.19230197651954228, -0.135691894312584, -0.1878770468256249]","[0.8267968355495707, 0.7547035853745119, 0.8037771482530689, 0.8049574361542313, 0.7847769028871391, 0.8442738840638255, 0.7723440134907251, 0.7961064051122009, 0.8531124048365427, 0.794599253088193]","[0.9853560006732873, 0.9886403975860845, 0.9892351274787535, 0.986229344016024, 0.9817913385826772, 0.9878812361139164, 0.9853288364249578, 0.9884083816317432, 0.9888042991491267, 0.9824762999138179]",0.7951549646082905,10,"[0.7886746987951807, 0.7977906976744186, 0.7943529411764706, 0.8016279069767441, 0.7982894736842105, 0.7883132530120482, 0.803974358974359, 0.796, 0.7955263157894736, 0.787]",3.6073813438415527,2.196171283721924,0.11557888984680176,0.9562702178955078,0.0003757476806640625,0.16904759407043457,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.01,44,100,1.0,raw_union_K20,raw_union,2631,0.0,0.7889,0.12342,0.1484,0.8673,0.7837,-0.18308326789102938,0,10,"[-0.18246802106847249, -0.16837745362866918, -0.17764074000397845, -0.1497089639115251, -0.16395472232048103, -0.24779810298102978, -0.15584127687874083, -0.19790652385589103, -0.2152511599757918, -0.1718857142857143]","[0.8000376222723853, 0.8247793985233207, 0.810622637756117, 0.8430733410942957, 0.820127343473647, 0.736449864498645, 0.8392817557082687, 0.7884615384615384, 0.76982045592092, 0.8150857142857143]","[0.9825056433408578, 0.9931568521519899, 0.9882633777600954, 0.9927823050058208, 0.984082065794128, 0.9842479674796748, 0.9951230325870095, 0.9863680623174295, 0.9850716158967118, 0.9869714285714286]",0.7856915944997434,10,"[0.7924418604651163, 0.7842857142857143, 0.786, 0.7847058823529411, 0.778395061728395, 0.7949382716049382, 0.7781012658227848, 0.7798648648648648, 0.8057692307692308, 0.7724137931034483]",3.6044957637786865,2.199586868286133,0.11573243141174316,0.9596920013427734,0.00038170814514160156,0.16984105110168457,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.01,42,100,1.0,warmup_only_labelled,warmup_only,300,0.0,0.3924,0.12916,0.1629,0.8692,0.3924,-0.5711281909790793,0,10,"[-0.42697804112931337, -0.5747143945163746, -0.6759663341645885, -0.6238066825775657, -0.4641754169240271, -0.6347263507606224, -0.7300120530333467, -0.7062415196743554, -0.4373753048104634, -0.43728581220013707]","[0.5657023353084698, 0.4051789794364052, 0.3047069825436409, 0.36187350835322196, 0.5138974675725757, 0.36055254415107535, 0.23885094415427882, 0.2730664857530529, 0.5524273996896475, 0.5483207676490747]","[0.9926803764377832, 0.9798933739527799, 0.9806733167082294, 0.9856801909307876, 0.9780728844966028, 0.9952788949116979, 0.9688629971876256, 0.9793080054274084, 0.9898027045001109, 0.9856065798492117]",0.38719941546164915,10,"[0.3675581395348837, 0.37146341463414634, 0.40825, 0.4049397590361446, 0.36987654320987656, 0.3653658536585366, 0.41025, 0.4193243243243243, 0.3569333333333333, 0.3980327868852459]",2.5532453060150146,2.209789752960205,0.01741504669189453,0.0,0.0,0.16840362548828125,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.01,43,100,1.0,warmup_only_labelled,warmup_only,300,0.0,0.4211,0.12107000000000001,0.1498,0.8683,0.4211,-0.5599087944339982,0,10,"[-0.5788587779835044, -0.5857294994675186, -0.674409820585458, -0.5936404606910366, -0.5421587926509186, -0.4675823066047263, -0.5833052276559865, -0.6130182790905038, -0.4760412001791312, -0.484343579431198]","[0.4064972226897829, 0.40291089811856584, 0.3148253068932956, 0.3925888833249875, 0.43963254593175854, 0.5202989295091901, 0.4020236087689713, 0.3753901025412394, 0.5127630989699955, 0.4981327204826199]","[0.9853560006732873, 0.9886403975860845, 0.9892351274787535, 0.986229344016024, 0.9817913385826772, 0.9878812361139164, 0.9853288364249578, 0.9884083816317432, 0.9888042991491267, 0.9824762999138179]",0.42108071098041044,10,"[0.42457831325301204, 0.43197674418604654, 0.4304705882352941, 0.41488372093023257, 0.4151315789473684, 0.4030120481927711, 0.4280769230769231, 0.42546666666666666, 0.4242105263157895, 0.413]",2.554955244064331,2.2051775455474854,0.017559289932250977,0.0,0.0,0.16827654838562012,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.01,44,100,1.0,warmup_only_labelled,warmup_only,300,0.0,0.4062,0.12342,0.1484,0.8673,0.4062,-0.5805421433381517,0,10,"[-0.47723852520692245, -0.5541148928507114, -0.6138850208872091, -0.5736903376018627, -0.6077113547930668, -0.5838414634146342, -0.4360452227887386, -0.5258033106134372, -0.7082913052249344, -0.7248000000000001]","[0.5052671181339353, 0.4390419593012786, 0.3743783568728864, 0.4190919674039581, 0.3763707110010612, 0.40040650406504064, 0.5590778097982709, 0.4605647517039922, 0.2767803106717773, 0.26217142857142856]","[0.9825056433408578, 0.9931568521519899, 0.9882633777600954, 0.9927823050058208, 0.984082065794128, 0.9842479674796748, 0.9951230325870095, 0.9863680623174295, 0.9850716158967118, 0.9869714285714286]",0.39943113954221676,10,"[0.3908139534883721, 0.4011904761904762, 0.40341176470588236, 0.4057647058823529, 0.40456790123456793, 0.4025925925925926, 0.38949367088607595, 0.3918918918918919, 0.4232051282051282, 0.3813793103448276]",2.550792694091797,2.194597005844116,0.017621755599975586,0.0,0.0,0.1686394214630127,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.05,42,100,1.0,dp_avg_eps2_K20,dp_avg,100,6.449903898212313,0.0934,0.22433,0.2955,0.8692,0.0369,-0.8879454551101567,0,10,"[-0.8821875, -0.8640141284022439, -0.9289893617021276, -0.910364768683274, -0.8491803278688526, -0.8874636565760219, -0.8809592188397473, -0.8721213763207802, -0.9112391930835735, -0.8929350196249455]","[0.1065625, 0.11250779139829628, 0.05292553191489362, 0.07072953736654804, 0.1188955996548749, 0.09799897383273473, 0.09462952326249283, 0.11324844215659713, 0.0685878962536023, 0.085041430440471]","[0.98875, 0.9765219198005402, 0.9819148936170212, 0.9810943060498221, 0.9680759275237274, 0.9854626304087566, 0.9755887421022401, 0.9853698184773774, 0.9798270893371758, 0.9779764500654164]",0.08776352133661376,10,"[0.0968421052631579, 0.08440677966101695, 0.10492063492063491, 0.0891044776119403, 0.08163934426229508, 0.08646153846153846, 0.09152542372881356, 0.08605633802816902, 0.09542857142857143, 0.06125]",3.633962392807007,2.204925775527954,0.1286756992340088,0.9675781726837158,0.0003688335418701172,0.16179370880126953,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.05,43,100,1.0,dp_avg_eps2_K20,dp_avg,100,6.442680879502149,0.087,0.22624,0.2702,0.8683,0.0356,-0.8944740044642332,0,10,"[-0.818588540914995, -0.9142314088857211, -0.8499660556687033, -0.8818299385709667, -0.9317901234567901, -0.8939881910896403, -0.8782443861184019, -0.9070530344450519, -0.9351391650099403, -0.9339092004821213]","[0.129167268004041, 0.07175100974103113, 0.1362864901561439, 0.10442935661170384, 0.03209876543209877, 0.09554482018250134, 0.0921551472732575, 0.08064516129032258, 0.0536779324055666, 0.039574126155082365]","[0.947755808919036, 0.9859824186267522, 0.9862525458248472, 0.9862592951826705, 0.9638888888888889, 0.9895330112721417, 0.9703995333916594, 0.9876981957353745, 0.9888170974155069, 0.9734833266372037]",0.08174599186361178,10,"[0.06532258064516129, 0.082, 0.07153846153846154, 0.07809523809523809, 0.09016666666666667, 0.074, 0.0812280701754386, 0.08818181818181818, 0.09359375, 0.09333333333333334]",3.6382384300231934,2.2141497135162354,0.12882375717163086,0.9625635147094727,0.0003693103790283203,0.16225838661193848,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.05,44,100,1.0,dp_avg_eps2_K20,dp_avg,100,6.44558801400764,0.1086,0.22832,0.3162,0.8673,0.05,-0.8698007568115592,0,10,"[-0.8927907457136955, -0.8855573697491465, -0.884852977514208, -0.7942006671798819, -0.8813700918964076, -0.8636498516320475, -0.9069418386491557, -0.9017681728880157, -0.8361131254532269, -0.8507627274398089]","[0.083660400743648, 0.09410716936321804, 0.09562638991845812, 0.19399538106235567, 0.10275689223057644, 0.10593471810089021, 0.07204502814258912, 0.0793713163064833, 0.14817500604302636, 0.13104208785149787]","[0.9764511464573435, 0.9796645391123645, 0.9804793674326662, 0.9881960482422376, 0.9841269841269841, 0.9695845697329377, 0.9789868667917448, 0.981139489194499, 0.9842881314962533, 0.9818048152913067]",0.11151222841692374,10,"[0.09958333333333333, 0.10290322580645161, 0.10097222222222223, 0.10183098591549296, 0.10241379310344828, 0.10873015873015873, 0.12214285714285714, 0.11550724637681159, 0.09353846153846154, 0.1675]",3.616992712020874,2.1965744495391846,0.12976551055908203,0.9573497772216797,0.0003886222839355469,0.1619734764099121,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.05,42,100,1.0,dp_avg_eps8_K20,dp_avg,100,1.6124759745530783,0.1149,0.22433,0.2955,0.8692,0.055,-0.8662227275251946,0,10,"[-0.8803125, -0.8313941408684812, -0.8920212765957446, -0.9052491103202847, -0.8279551337359794, -0.8725842312296904, -0.8535324526134406, -0.8452993768626388, -0.8945244956772334, -0.8593545573484518]","[0.1084375, 0.145127778932059, 0.0898936170212766, 0.07584519572953737, 0.14012079378774805, 0.11287839917906618, 0.12205628948879954, 0.14007044161473856, 0.08530259365994236, 0.11862189271696467]","[0.98875, 0.9765219198005402, 0.9819148936170212, 0.9810943060498221, 0.9680759275237274, 0.9854626304087566, 0.9755887421022401, 0.9853698184773774, 0.9798270893371758, 0.9779764500654164]",0.1099356613298279,10,"[0.11986842105263158, 0.10084745762711865, 0.12333333333333334, 0.11417910447761194, 0.11131147540983606, 0.11476923076923078, 0.10796610169491526, 0.10929577464788733, 0.12028571428571429, 0.0775]",3.62251353263855,2.190833568572998,0.12830114364624023,0.9698741436004639,0.0003757476806640625,0.16185498237609863,1115755,ai08,success,
vit_b32_cifar100,CIFAR100,10,0.05,43,100,1.0,dp_avg_eps8_K20,dp_avg,100,1.6106702198755372,0.1017,0.22624,0.2702,0.8683,0.0443,-0.8795168089689938,0,10,"[-0.8099292827247799, -0.9011641720123544, -0.824847250509165, -0.8572583252505658, -0.9138888888888889, -0.8832528180354267, -0.8643919510061243, -0.8977583378895572, -0.9212226640159046, -0.9214543993571715]","[0.13782652619425603, 0.08481824661439771, 0.1614052953156823, 0.12900096993210475, 0.05, 0.10628019323671498, 0.10600758238553513, 0.08993985784581739, 0.06759443339960239, 0.05202892728003214]","[0.947755808919036, 0.9859824186267522, 0.9862525458248472, 0.9862592951826705, 0.9638888888888889, 0.9895330112721417, 0.9703995333916594, 0.9876981957353745, 0.9888170974155069, 0.9734833266372037]",0.09783217600523415,10,"[0.08548387096774193, 0.09842857142857143, 0.08553846153846154, 0.09238095238095238, 0.10566666666666667, 0.08614285714285715, 0.09403508771929825, 0.1022077922077922, 0.1084375, 0.12]",3.633629083633423,2.2074906826019287,0.12897825241088867,0.9653289318084717,0.00037670135498046875,0.16162586212158203,1115755,ai08,success,
